"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Vietnam","VNM","Rural land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47580.91797","","","","","","","","","","47580.91797","","","","","","","","","","47580.91797","","","","","","",
"Vietnam","VNM","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.60795907","","","","","","","","","","14.60795907","","","","","","","","","","14.60795907","","","","","","",
"Vietnam","VNM","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2598.799561","","","","","","","","","","2598.799561","","","","","","","","","","2598.799561","","","","","","",
"Vietnam","VNM","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.797865179","","","","","","","","","","0.797865179","","","","","","","","","","0.797865179","","","","","","",
"Vietnam","VNM","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.405824249","","","","","","","","","","15.405824249","","","","","","","","","","15.405824249","","","","","","",
"Vietnam","VNM","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93630","95994","98358","100722","103086","105450","107814","110178","112542","114906","117270","119970","122670","125370","128070","130770","132872","134974","137076","139178","141280","142570","143860","145150","146440","147730","",
"Vietnam","VNM","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7658607023257","29.4921502964761","30.2184398906264","30.9447294847768","31.6710190789272","32.3973086730775","33.1235982672279","33.8498878613782","34.5761774555286","35.3024670496789","37.7001221629268","38.5644025844611","39.5008855256802","40.4328054955333","41.3035766117328","42.1743477279324","42.8522591672848","43.5301706066372","44.2080820459896","44.885993485342","45.5639049246944","45.9799400135453","46.3959751023962","46.8120101912471","47.228045280098","47.6440803689489","",
"Vietnam","VNM","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","","","","1821","","1821","","",
"Vietnam","VNM","Land area (sq. km)","AG.LND.TOTL.K2","","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","311060","311090","310550","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","",
"Vietnam","VNM","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318130.0938","","","","","","","","","","318130.0938","","","","","","","","","","318130.0938","","","","","","",
"Vietnam","VNM","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7589.041504","","","","","","","","","","7589.041504","","","","","","","","","","7589.041504","","","","","","",
"Vietnam","VNM","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","20.9009009009009","21.8018018018018","22.7027027027027","23.6036036036036","24.5045045045045","25.4054054054054","26.2118491921005","27.0125223613596","27.8571428571429","28.6856127886323","29.3072824156306","30.353982300885","30.7218309859155","31.140350877193","31.6877192982456","31.1813559322034","35.3963210702341","37.9529921653609","40.7822445561139","40.5808080808081","41.51269035533","41.8537414965986","40.5504273504273","50.9604810996564","56.3034188034188","55.2387791741472","40.8503709064592","41.0347985347985","40.9759259259259","46.9863270275333","65.8997764530551","68.3381765346894","82.9876722262509","163.078330893119","181.042013696095","197.157003961109","203.752646436133","213.357626236335","243.083333333333","262.493548387097","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Cereal production (metric tons)","AG.PRD.CREL.MT","","9289600","10061125","9876510","10016630","9688800","8720000","9441400","8628150","9086000","10430600","10684000","11009900","11425500","11338290","10574200","12214000","11000800","10223400","11734100","12076200","12844800","14828300","15211300","16037800","16461900","16572700","15663600","17814850","19834204","19896104","20293904","22338204","23718800","24672200","26140900","27933400","29174500","30757500","33148700","34537275","34271961","36960407","37706900","39581000","39621600","39705603","40247525","43304647","43323649","44614201","47235961","48713080","49233352","50178717","","",
"Vietnam","VNM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","20.18","21.51","21.44","21.75","21.37","19.85","20.93","19.68","20.39","22.52","23.1","23.54","24.11","24.17","23.04","26.69","25.96","25.92","29.03","30.68","31.85","35.09","35.55","37.82","38.11","39.56","39.01","41.61","44.74","45.77","46.97","50.8","53.77","56.2","59.8","63.58","67.47","69.9","75.56","80.33","82.37","88.63","92.41","97.78","99.59","102.63","107.03","111.16","111.48","115.6","121.04","131.67","133.03","","","",
"Vietnam","VNM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","20.92","22.22","22.26","22.56","22.45","21.3","22.4","21.28","21.83","23.71","24.27","24.87","25.41","25.31","24.04","27.21","26.59","26.65","29.7","31.34","33.37","36.86","38.04","40.36","40.81","42.41","42.6","44.9","48.31","49.26","49.48","53.47","55.94","58.33","61.32","64.36","67.78","70.54","75.38","76.98","81.69","88.32","92.08","96.42","100.41","103.17","107.4","113.22","115.94","119.13","123.93","132.07","133.66","","","",
"Vietnam","VNM","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","14.17","14.65","15.07","15.19","15.96","16.45","16.86","16.73","16.39","16.47","16.63","17.18","17.28","16.9","15.77","15.95","16.2","16.82","17.73","18.55","22.61","25.1","28.29","29.75","31.02","32.48","35.45","35.48","37.56","38.61","38.24","42.51","43.93","47.1","49.48","51.43","56.28","58.96","63.56","68.17","72.95","79.05","85.24","90.14","100.65","109.21","117.88","125.41","137.79","137.36","142.02","145.43","147.45","","","",
"Vietnam","VNM","Surface area (sq. km)","AG.SRF.TOTL.K2","","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","331690","329570","329570","331610","331690","331690","331690","331690","331690","331690","331690","330350","330360","330360","331030","331060","331090","331110","331110","331110","331110","331110","331110","331110","329240","329250","329300","329310","329314","331212","331212","331212","331051","331051","330957","330951","330972","330972","330972","330972","",
"Vietnam","VNM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1856.4","1953.3","2070.9","1909.8","1898.4","1762","1878.6","1681","1756.8","2103.7","2167.9","2143.9","2168","2114.6","2064.1","2167.9","1873.6","1746.1","2002.6","2016.1","2127.9","2433.6","2539.4","2645.8","2691.8","2715.1","2606.8","2849.8","3089.2","3072.9","3006.4","3212.6","3361.6","3458.7","3570","3666.3","3758.3","3838.7","3971.2","4112.4","4167.3","4441","4506.7","4690.9","4726.2","4749.8","4846.1","4897.6","5080.1","5177.2","5381","5461.6","5425.3","5577.4","","",
"Vietnam","VNM","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4406589112925","21.1707020989966","21.1763479704121","19.2897293611529","17.6991225534559","17.5453762091825","17.5134837235373","17.1406876077912","17.4125551249499","15.005225523097","15.3803325984655","16.5537623148314","15.093265511461","13.1613946316141","14.9924416859634","15.3003382339028","13.9308174383647","14.3270119502341","13.6784981472151","13.791366545095","",
"Vietnam","VNM","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524000000","679000000","804000000","571000000","782000000","795000000","888000000","936000000","1079000000","1569000000","2097000000","3356000000","5758000000","3781000000","5020000000","5414000000","6524000000","7617000000","9167000000","10324000000","",
"Vietnam","VNM","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12334000000","13585000000","13496000000","13608000000","17325000000","17928000000","21458000000","26780000000","33511000000","39358189000","47709741800","65784100000","83424000000","72890000000","87294000000","109215000000","116868000000","137139000000","152591000000","170216000000","",
"Vietnam","VNM","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10030000000","10432000000","10350000000","10568000000","14073000000","14546000000","17760000000","22730000000","28772000000","34886189000","42601559000","58999100000","75468000000","64703000000","77373000000","97356000000","104781000000","123319000000","138091000000","154716000000","",
"Vietnam","VNM","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2304000000","3153000000","3146000000","3040000000","3252000000","3382000000","3698000000","4050000000","4739000000","4472000000","5108182800","6785000000","7956000000","8187000000","9921000000","11859000000","12087000000","13820000000","14500000000","15500000000","",
"Vietnam","VNM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12858000000","14264000000","14300000000","14179000000","18107000000","18723000000","22346000000","27716000000","34590000000","40927189000","49806741800","69140100000","89182000000","76671000000","92314000000","114629000000","123392000000","144756000000","161758000000","180540000000","",
"Vietnam","VNM","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65000000","85000000","184000000","300000000","700000000","900000000","950000000","1200000000","1956000000","1150000000","1100000000","",
"Vietnam","VNM","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.112782106730031","0.128066698694851","0.237681799916424","0.302631977906583","0.660286407376898","0.776318826153104","0.700902754470425","0.770119359010347","1.14237639617863","0.617600034130248","0.568183640434624","",
"Vietnam","VNM","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550000000","700000000","851000000","",
"Vietnam","VNM","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46000000","55000000","",
"Vietnam","VNM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2020000000","-1528000000","-1074000000","1177000000","1106000000","682000000","-604000000","-1931000000","-957000000","-560189000.000008","-163741800","-6953100000","-10823000000","-6608000000","-4276000000","236000000","9429000000","7745000000","9359000000","906000000","",
"Vietnam","VNM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.19224345740286","-5.69221059427535","-3.94713601531111","4.10338179253154","3.28774429696377","1.93248491192869","-1.59165575820291","-4.52044083182801","-1.93630202818697","-0.971989162876772","-0.246704373698266","-8.98165936412439","-10.9179529896098","-6.23310368563792","-3.68837700070075","0.174119000057916","6.0512128634238","4.52336666073797","5.02619019080434","0.467976707485245","",
"Vietnam","VNM","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2648000000","-1807000000","-1632000000","259000000","432000000","-180000000","-1623000000","-1154284000","-1870000000","-956000000","1234000000","-7531000000","-11868000000","-15630000000","-7966000000","-5241000000","3897000000","837180000","2803700000","-7607000000","",
"Vietnam","VNM","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-384000000","-543000000","-677000000","-429000000","-451000000","-477000000","-721000000","-811000000","-891000000","-1205000000","-1429000000","-2190000000","-4401000000","-3028000000","-4564000000","-5019000000","-6229000000","-7336000000","-8844000000","-9925000000","",
"Vietnam","VNM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2836000000","-1870000000","-1519000000","425000000","-175000000","-91000000","-1804000000","-3359000000","-3159000000","-2735189000.00001","-2783741800","-11193100000","-13733000000","-10028000000","-7597000000","-3430000000","7446000000","5604000000","8596000000","3096000000","",
"Vietnam","VNM","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2775000000","-1247000000","-989000000","972000000","375000000","481000000","-1054000000","-2581000000","-2287000000","-2439189000","-2775559000","-10438100000","-12783000000","-7607000000","-5136000000","-450000000","9913000000","8713000000","12126000000","7396000000","",
"Vietnam","VNM","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-628000000","-279000000","-558000000","-918000000","-674000000","-862000000","-1019000000","776716000","-913000000","-395810999.999992","1397741800","-577900000","-1045000000","-9022000000","-3690000000","-5477000000","-5532000000","-6907820000","-6555300000","-8513000000","",
"Vietnam","VNM","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2395000000","-2220000000","-1671000000","-1412000000","-1298000000","-1300000000","-1400000000","-1450000000","-1610000000","-1889000000","-2315000000","-6516000000","-9279000000","-6900000000","-7100000000","-6480000000","-7168000000","-6944000000","-8050000000","-10700000000","",
"Vietnam","VNM","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-865000000","-1313000000","-6243000000","578000000","71000000","-2370000000","-1412000000","-1286000000","-1466000000","-93000000","65000000","",
"Vietnam","VNM","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277743690.46102","327794134.17145","37149443.15347","1310018467.40301","109873390.98415","206315685.75355","448315196.71026","2146420495.65297","935441611.26601","2130155238.44071","4324455918.86238","10211572642.2854","473565936.53832","-8464840593.13678","-1764847481.86512","1151015378.42929","11859683427.8011","556944811.836169","8374929603.66529","-6032040294.51502","",
"Vietnam","VNM","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200000000","885000000","1122000000","1181000000","1732000000","1250000000","1921000000","2239000000","3093000000","3380000000","4049000000","6430000000","7311000000","6448000000","7885000000","8685000000","8212000000","9477000000","9607000000","7735000000","",
"Vietnam","VNM","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","191880000","163660000","172110000","222650000","232450000","307620000","424780000","360140000","151590000","184800000","215820000","283780000","356560000","272560000","417980000","249060000","150670000","206780000","224680000","192480000","136020000","104410000","66970000","44450000","63340000","38780000","64890000","46020000","84350000","44250000","95600000","126020000","113780000","144960000","451180000","347600000","229940000","254310000","236230000","262530000","235720000","264410000","247780000","325520000","414060000","512660000","545420000","656680000","776200000","633820000","648960000","666620000","606270000","638040000","547550000","","",
"Vietnam","VNM","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","470000","550000","550000","440000","920000","740000","89250000","101530000","202960000","198790000","129410000","119810000","104200000","116850000","42440000","55920000","19140000","28510000","63520000","51800000","57210000","49740000","48600000","52690000","37580000","48240000","68630000","73480000","70690000","76780000","89680000","98470000","145910000","149400000","188150000","226740000","234360000","209560000","203780000","204330000","245140000","248850000","245530000","290660000","306630000","309100000","353130000","350800000","329100000","335570000","379410000","395280000","418950000","378830000","348130000","","",
"Vietnam","VNM","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140000000","136000000","127000000","142000000","331000000","318000000","167000000","125000000","188000000","364000000","668000000","1166000000","1357000000","753000000","456000000","395000000","295000000","281000000","323000000","399000000","",
"Vietnam","VNM","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9498000000","11715000000","11977000000","14033000000","17150000000","17837000000","19654000000","23421000000","30352000000","36623000000","44926000000","54591000000","69691000000","62862000000","79697000000","105785000000","124314000000","142743000000","161187000000","173312000000","",
"Vietnam","VNM","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7255000000","9185000000","9361000000","11540000000","14448000000","15027000000","16706000000","20149000000","26485000000","32447000000","39826000000","48561000000","62685000000","57096000000","72237000000","96906000000","114694000000","132032000000","150217000000","162112000000","",
"Vietnam","VNM","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2243000000","2530000000","2616000000","2493000000","2702000000","2810000000","2948000000","3272000000","3867000000","4176000000","5100000000","6030000000","7006000000","5766000000","7460000000","8879000000","9620000000","10711000000","10970000000","11200000000","",
"Vietnam","VNM","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9638000000","11851000000","12104000000","14175000000","17481000000","18155000000","19821000000","23546000000","30540000000","36987000000","45594000000","55757000000","71048000000","63615000000","80153000000","106180000000","124609000000","143024000000","161510000000","173711000000","",
"Vietnam","VNM","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
